zip,post_pct_change,pre_pct_change,county,state,2010 Population,area,land_area,density,CBSA,MsaName,MetroShort,2019 Population,MOE_2019,wfh_wage,wfh_emp,estab_count,density2019,lat,lon,cbd_lon,cbd_lat,CityHallLat,CityHallLon,GoogleEarthLat,GoogleEarthLon,dist_to_cbd,dist_to_city_hall,dist_to_google
7420,26.587463420545227,3.464886949671652,031,34,4942,3.082858687258687,2.490022393822394,1984.7211062281308,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",5148,415,0.42624890470030485,0.38011648973205425,102,2067.4512858887933,41.032305,-74.302086,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,40892.74146639957,43431.85462111486,43289.961474847965
7421,28.484044681705146,4.94925388310248,031,34,7439,28.11999806949807,26.0362861003861,285.7166329835992,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",7255,357,0.4324910443059016,0.38647252512232666,188,278.64957283183384,41.174004,-74.352494,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,55983.661150971835,59021.68510367564,58882.404395144
7422,33.029003744867076,10.327173932210803,037,34,6616,13.41564247104247,12.263552123552124,539.4848028813761,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",6450,600,0.4239927494239992,0.38236373377399696,39,525.9487573435424,41.184034,-74.439868,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,61251.948289159525,63895.54670434565,63753.761515458005
7423,24.246334747391714,-0.19753272018310222,003,34,4078,1.7490976833976837,1.7350633204633206,2350.3464985422183,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",4094,24,0.4951032868109441,0.4497036856800645,219,2359.56806400977,40.999485,-74.096574,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,28729.95273108353,32769.039677885965,32644.522230543946
7424,24.091317613540816,3.9568303388780266,031,34,26222,5.919150193050193,5.693452509652509,4605.641296830702,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",27030,38,0.43302187746041265,0.3874364849341003,1487,4747.558700836469,40.882454,-74.205834,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,23566.34324180666,25319.438893467617,25176.12658464522
7430,20.248486810190062,-0.5148762991879048,003,34,25890,26.17241544401545,25.674254826254828,1008.4031717845438,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",26275,30,0.4887269949780581,0.4403119210553735,1271,1023.398738456504,41.083159,-74.185895,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,40228.38708129747,43889.53591949658,43757.608523812174
7432,18.770778622347308,1.8598041438332782,003,34,7128,1.5633625482625482,1.5552447876447877,4583.201343368211,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",7244,26,0.4710349514126031,0.4297978068168755,533,4657.787672749625,40.995809,-74.141262,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,29848.337734927907,33469.68937039915,33337.99339186206
7435,25.95720802901706,2.026093108256066,027,34,2405,17.044141312741313,14.943188030888033,160.94289886661338,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",2509,382,0.4421188506504624,0.3988637784660496,141,167.90259179057506,41.035529,-74.449126,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,50163.89807432004,51812.11457683488,51668.93759346891
7436,20.731399644581217,0.37116635823882915,003,34,12754,8.727883011583012,8.454273745173746,1508.586116847804,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",12972,24,0.4852315929155475,0.4403292012898135,723,1534.371891779027,41.02998,-74.243842,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,37622.19480343774,40579.59749501943,40440.28012558183
7438,24.245853040373277,2.3810217438639385,027,34,11559,29.313,27.43801351351351,421.276853526844,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",11567,441,0.44893701696976734,0.40749649333460775,344,421.5684198239471,41.028134,-74.518867,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,54435.110199084585,55676.75779281283,55534.667017576845
7439,32.010209687937184,8.096180609903158,037,34,2456,2.4738054054054053,2.4283405405405407,1011.390272079921,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",2327,154,0.4178166264954683,0.37385503916012086,3,958.2675745643226,41.079609,-74.600766,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,63338.622059648624,64625.46339512841,64483.32620355556
7440,22.681626342494944,1.4370673100721703,027,34,4494,1.7614752895752896,1.5495706563706564,2900.158170602992,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",4469,686,0.4530420040758357,0.4084655028333121,147,2884.0246694314133,40.946468,-74.29304,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,33727.10195426698,35531.173710824674,35387.824609149575
7442,26.821489682677303,2.975670812135271,031,34,11097,3.1917277992277993,2.913235521235521,3809.1667903643074,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",11029,30,0.4423739859112965,0.402436174397535,452,3785.825045591416,41.003095,-74.285455,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,37547.90228254065,39977.32550666792,39835.08026225195
7444,20.405450652568604,0.8534319452967164,027,34,11046,5.41024054054054,5.198884555984556,2124.6865324764126,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",10722,688,0.4566343594337941,0.4118962543294975,521,2062.3654717736827,40.967407,-74.306967,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,36114.15292451621,38039.07312293751,37895.76316933469
7446,17.8129235630495,0.7341423102265604,003,34,14484,5.589367567567567,5.518671042471042,2624.5449109999204,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",14892,72,0.4971849152685394,0.4556819457295486,1531,2698.4757535632984,41.059136,-74.145931,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,36420.974212314,40276.367672356406,40147.7314212943
7450,21.409235453946014,-1.0739387009405656,003,34,24985,5.826569498069498,5.76034749034749,4337.411942919574,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",25209,83,0.5007616949248652,0.456588540245539,1624,4376.298485853894,40.981591,-74.113506,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,27414.345485193306,31224.897204254736,31096.379428574102
7452,20.089913804693225,0.49470792642995953,003,34,11601,2.737986100386101,2.7135722007722007,4275.176461749831,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",11780,27,0.5065997055160611,0.4622812975002869,601,4341.141170538144,40.959471,-74.125202,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,25638.560045856324,29207.38484848326,29075.456481815596
7456,24.832523518852074,5.420364705304698,031,34,12211,28.16219420849421,25.20054324324324,484.5530464218865,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",12175,77,0.4598198163932424,0.41871654034654754,468,483.12450578875337,41.102332,-74.27317,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,45662.04772158048,48827.373656927346,48689.449883371264
7457,19.092263090308666,1.8030424026522476,027,34,3559,2.0861660231660233,2.0146552123552124,1766.5553778998178,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",4197,21,0.4562474767542579,0.4164846107347932,325,2083.23487525865,40.995495,-74.315648,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,38743.05168922115,40878.00033445747,40734.92401849779
7458,24.25704723273856,-2.6769955610122786,003,34,11360,10.26109498069498,10.184897297297296,1115.3769810731949,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",11467,84,0.48812415069673554,0.4358895607970595,559,1125.882732567458,41.046652,-74.096511,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,33713.829012804694,37890.19891785433,37768.07709601941
7460,29.282630670618765,5.176578916632048,027,34,3457,35.2776833976834,33.59193281853282,102.91161329343804,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",3398,400,0.4333218989926844,0.3937647692159866,67,101.15523921640222,41.111812,-74.495093,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,58594.628573468464,60564.073555999654,60420.72831124933
7461,30.25934059539741,7.41528752111949,037,34,19563,85.23285328185328,84.1571335907336,232.45801235504592,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",18094,503,0.4157059757742958,0.3739937019582469,465,215.00256993059352,41.246268,-74.610416,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,75947.12390704623,78158.31842829491,78015.14129710966
7462,33.00051980787438,0.9443072602990111,037,34,6885,17.039297683397685,16.855596525096527,408.4696729509887,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",6189,526,0.4120194889507222,0.3654010915257235,290,367.1777495851371,41.198457,-74.495576,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,65497.96160616981,67953.4434078841,67810.88591830913
