zip,post_pct_change,pre_pct_change,county,state,2010 Population,area,land_area,density,CBSA,MsaName,MetroShort,2019 Population,MOE_2019,wfh_wage,wfh_emp,estab_count,density2019,lat,lon,cbd_lon,cbd_lat,CityHallLat,CityHallLon,GoogleEarthLat,GoogleEarthLon,dist_to_cbd,dist_to_city_hall,dist_to_google,pp_growth
8527,NA,NA,029,34,54392,86.26474054054054,85.26132548262548,637.9445744258805,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",56630,123,0.3983084567571737,0.35399926687055433,1772,664.1932866917491,40.108585,-74.357579,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,78895.6091554611,73670.05802276582,73725.4805181171,NA
8536,NA,NA,023,34,20073,7.463068725868726,7.279749034749035,2757.3752754640127,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",19691,380,0.5440270308631467,0.4937025668609957,740,2704.900939030632,40.332286,-74.581039,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,69355.91411203092,64634.11410846515,64628.25291981532,NA
8540,20.051287214743063,3.133987116586083,021,34,47115,52.92823127413127,51.91623976833977,907.51950083897,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",48672,1213,0.5339337049037512,0.49434780769447406,4171,937.5101166260076,40.36301,-74.655321,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,71936.48706137488,67454.75589469219,67434.63367999307,16.91730009815698
8691,NA,NA,021,34,15104,26.36476679536679,26.00504671814672,580.8103389970147,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",16850,648,0.4876025804962219,0.4473677081498514,992,647.9511528138041,40.208885,-74.594069,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,80093.93323102614,75134.55365148009,75147.02621604323,NA
8724,NA,NA,025,34,42352,15.461803861003862,13.616023166023163,3110.452992301258,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",41293,825,0.39244720198044225,0.3537683650896308,1168,3032.676978917072,40.086235,-74.11085,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,75445.08399228094,70393.69953419863,70484.74109446362,NA
8735,NA,NA,029,34,3114,3.401757142857143,1.7302166023166023,1799.774661640998,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",3911,279,0.3847610818788045,0.3425199913636301,180,2260.410629954381,39.982051,-74.070619,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,86569.24730830123,81606.28231953284,81703.76488655175,NA
8736,NA,NA,025,34,12578,6.044864864864865,4.622838996138996,2720.8388634138396,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",13150,554,0.4277071426470685,0.3919968147438681,1112,2844.5723528297017,40.120018,-74.053257,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,71140.39052783647,66184.14422216042,66282.32183249922,NA
8742,NA,NA,029,34,24405,7.360679922779923,5.600909266409267,4357.328219252872,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",24430,207,0.40179707703748474,0.3670863111225418,1476,4361.791780223219,40.080784,-74.059125,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,75534.77146661638,70574.54067798889,70672.37381287062,NA
8751,NA,NA,029,34,4212,3.0660988416988415,1.3109057915057916,3213.0455348448977,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",4474,311,0.3744355288230598,0.33502181069907055,238,3412.907341618251,39.951907,-74.08815,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,90050.69150129902,85065.16665484328,85161.07451191008,NA
8752,NA,NA,029,34,2074,14.013990733590733,4.785798455598456,433.3655124097051,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",2070,354,0.3750277584470715,0.3334122247377754,70,432.52970621412226,39.8425,-74.093433,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,102216.44459510715,97241.51911512914,97338.0269207342,NA
8753,NA,NA,029,34,63678,27.54516409266409,23.081044015444014,2758.8873344460376,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",63415,780,0.382096438131302,0.3436029239603361,3464,2747.4927025643938,39.979031,-74.160429,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,87899.95836495784,82810.51166949303,82897.91311593288,NA
8755,NA,NA,029,34,25302,16.045603474903476,15.936855984555985,1587.6406252600605,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",25928,775,0.3860014822804436,0.3462313521363927,1594,1626.9206438915046,40.00844,-74.221884,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,85767.69789018387,80608.5382096249,80687.70296577773,NA
8757,NA,NA,029,34,33217,26.0450305019305,25.741935135135137,1290.3847292607834,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",33737,751,0.38214175499599706,0.33964929807911975,304,1310.58523078758,39.942397,-74.251072,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,93502.59240266008,88336.98770379457,88415.12014625467,NA
8805,NA,NA,035,34,12254,2.878185328185328,2.826303861003861,4335.6980008680175,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",12253,375,0.43588316358846696,0.3781598997047342,534,4335.3441818700685,40.573874000000004,-74.537507,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,51224.50802539816,47600.90315038458,47541.92326535532,NA
8807,NA,NA,035,34,37972,26.034938223938223,25.633242857142857,1481.357634366534,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",38136,474,0.4970485946179366,0.44549430796680456,2478,1487.755576324717,40.592247,-74.619323,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,56932.51059997958,53622.72039584211,53553.63694283248,NA
8812,NA,NA,023,34,14296,5.294094594594594,5.285984555984556,2704.5103610480105,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",14223,250,0.4514262861414248,0.40120618913070577,810,2690.700256378417,40.598731,-74.478793,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,45571.83621995489,42014.818612451665,41952.82637621123,NA
8816,24.33555863546618,5.52489649662755,023,34,46298,21.040406563706565,20.54031505791506,2254.0063221746645,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",46697,276,0.4690754543105507,0.4250728136591896,3181,2273.431535413847,40.429119,-74.416287,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,51816.017676362775,47033.73037049501,47031.21828937089,18.81066213883863
8817,NA,NA,023,34,44621,10.881494594594594,10.68092277992278,4177.635296069671,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",45204,869,0.4701521802133586,0.4171731933663614,2633,4232.218594911217,40.514658,-74.393104,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,44035.36217432176,39575.134569023016,39552.02137046335,NA
8820,NA,NA,023,34,39590,10.30889498069498,10.299114671814673,3844.0197300011578,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",38507,866,0.5041575951033759,0.45126019758701585,2058,3738.865060448461,40.576806,-74.36575,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,38177.92539946108,34069.03892607519,34027.754847095835,NA
8822,NA,NA,019,34,30354,64.01520308880309,63.70991081081081,476.4407862716595,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",29868,680,0.452346732168092,0.4079974316705854,2019,468.8124597865825,40.525122,-74.865273,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,79033.64135245036,75667.61087992883,75601.64796278544,NA
8823,NA,NA,035,34,9016,3.504749420849421,3.4978362934362934,2577.5934731189586,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",9117,816,0.487731199249288,0.43802726378422296,201,2606.468466551192,40.43999,-74.569007,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,60949.17124630631,56586.69418731472,56559.78690876139,NA
8830,NA,NA,023,34,18459,3.1791528957528956,3.178105405405405,5808.177402991244,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",17784,777,0.4438117863328045,0.3905179552468344,1437,5595.786712974499,40.569551,-74.31488,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,35069.311954031706,30699.61711714976,30670.36952493978,NA
8831,NA,NA,023,34,45620,50.767359073359074,50.397595366795365,905.2019182259814,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",50944,302,0.4576512943800245,0.4103404206263422,1974,1010.8418790465672,40.319474,-74.428801000000007,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,61687.9195029417,56661.8068422908,56680.26250803918,NA
8837,NA,NA,023,34,15847,9.753371428571429,9.057435135135137,1749.6123089556706,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",16674,897,0.4630438332226027,0.41013583101660994,2042,1840.918510729277,40.513105,-74.344075,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,40952.62391151771,36320.29758878029,36306.88269972217,NA
8844,NA,NA,035,34,38367,55.49697992277992,55.00347065637066,697.5378015633678,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",39604,144,0.48669847679830214,0.4398590472762231,1732,720.0272915035217,40.497692,-74.670505,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,65014.261543444874,61171.58341661699,61121.8831938944,NA
8852,NA,NA,023,34,17220,14.14733166023166,14.069093436293436,1223.9594596463696,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",18368,903,0.5079071238394348,0.45763728862239383,827,1305.5567569561276,40.388277,-74.549623,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,63209.22016031709,58596.81483343641,58583.804917706904,NA
8854,23.29555154409297,NA,023,34,55961,19.023231274131273,18.828746332046332,2972.1044095620405,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",56946,112,0.4509837641186144,0.39762127571986927,2322,3024.4180358985714,40.54564,-74.460817,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,46857.009171587815,42813.86322369375,42770.89995831546,NA
8857,NA,NA,023,34,39898,24.53523088803089,24.254991505791505,1644.9397638615262,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",39713,853,0.43490738707109766,0.3886957314916497,1504,1637.312467848834,40.392789,-74.330397,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,50148.402717733006,45080.79135648666,45103.42659126915,NA
8859,NA,NA,023,34,21526,4.603227799227799,4.508863706563707,4774.151848649553,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",22884,767,0.4289510874190065,0.3811324612172971,612,5075.3363794711695,40.458848,-74.302768,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,42892.41917834183,37915.04356674687,37927.86450036019,NA
8861,NA,NA,023,34,53099,6.447583397683398,5.192438996138996,10226.215472051468,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",53538,477,0.3927362166623072,0.33011904910236295,1718,10310.761482187829,40.520494,-74.272943,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,36061.152843788426,31218.076671355964,31218.73771215396,NA
8869,NA,NA,035,34,6881,2.03706138996139,1.993203861003861,3452.230920591555,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",7865,28,0.44475552797065665,0.3957531993617085,438,3945.9084712182207,40.572127,-74.646514,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,59850.35998363385,56438.91190947338,56373.36498880132,NA
8873,NA,NA,035,34,49921,32.69222664092664,32.27956332046332,1546.5203015417828,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",54148,714,0.4507626907542944,0.4000289153449181,2724,1677.470028402565,40.496619,-74.532009,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,54836.44766548099,50672.46989683495,50635.6144735108,NA
8876,NA,NA,019,34,22179,15.374037451737452,15.197573745173743,1459.3776856679724,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",22257,318,0.46739978507494406,0.4175071553750867,1928,1464.5100838591488,40.589554,-74.685411,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,62331.62556412914,59111.698846718034,59040.19863728117,NA
8879,NA,NA,023,34,23537,7.87744054054054,7.172735135135135,3281.4539442151813,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",23064,1014,0.4166536580124808,0.3659391357493721,598,3215.5097832934925,40.465802,-74.2779,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,40975.656353341554,35954.54197710894,35971.592166208306,NA
8882,NA,NA,023,34,16008,2.9176138996138996,2.768873359073359,5781.412843437987,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",15924,148,0.41835605749933263,0.3684979711512284,526,5751.07559463434,40.445652,-74.378459,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,48255.413988773544,43433.49078162763,43433.64629726499,NA
8901,22.15697040123379,1.2540356201063716,023,34,55223,6.969239768339769,6.328843243243243,8725.60717299434,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",57572,1021,0.40030404435917416,0.3449099807662579,1911,9096.765046513772,40.483638,-74.44246,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,49453.506140706166,44973.923769511064,44952.39853425046,20.902934781127417
8902,NA,NA,023,34,41153,13.847276447876448,13.613169498069498,3023.028546426015,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",40985,1010,0.45122126183310185,0.400339088909156,2086,3010.687555591822,40.43919,-74.484377,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,55326.32685688298,50754.51026737533,50738.66025198886,NA
8904,NA,NA,023,34,13982,1.8194637065637065,1.8092370656370655,7728.119363438246,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",13883,50,0.4568662667646144,0.4169147245996204,552,7673.400166114517,40.500795,-74.427911,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,47311.97559338327,42881.24497216885,42856.87409499309,NA
10001,13.214744872529993,3.471308530603178,061,36,21102,0.6213903474903475,0.6213903474903475,33959.33021043233,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",24117,1274,0.5573099065681999,0.49988891085542825,14299,38811.35279523251,40.750672,-73.997281,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,1543.4925022296925,4195.763245301243,4108.958414671124,9.743436341926815
10002,11.024932262800338,5.0208616252644696,061,36,81410,0.8794092664092664,0.8794092664092664,92573.50713667917,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",74479,1959,0.449596046524788,0.4037544258491167,5801,84692.0800642762,40.715762,-73.986258,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,4580.307159869907,1586.925945507381,1670.8520865360024,6.004070637535868
10003,15.960238587933928,5.001761934926593,061,36,56024,0.5764494208494209,0.5764494208494209,97188.05843788764,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",53977,1593,0.566986814948758,0.5143433856033484,8349,93637.00967981332,40.731829,-73.989181,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,2857.388222202881,2437.256468440089,2406.5774779314793,10.958476653007335
10004,12.788767514400117,2.1394110263000035,061,36,3089,0.5597467181467182,0.5597467181467182,5518.567416040349,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",3335,581,0.5914639662075094,0.532484202431517,3039,5958.051904336214,40.68863,-74.018244,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,8209.632370362628,2982.943118508521,3044.981621471454,10.649356488100114
10007,14.886609262947736,2.310748739877606,061,36,6988,0.16345868725868726,0.16345868725868726,42750.86333552218,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",7408,924,0.6025633844654408,0.541449618773247,2857,45320.31991836696,40.713864,-74.007806,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,5284.661104368295,257.772657988597,163.96338875287802,12.57586052307013
10009,13.904154860240833,3.823648949842666,061,36,61347,0.6165965250965251,0.6165965250965251,99492.93825552524,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",58293,1722,0.511896003269255,0.461406962017135,2396,94539.94245406188,40.726408,-73.978636,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,3376.9010212052904,2639.735593616985,2668.397385824989,10.080505910398168
10010,14.631880155666662,1.6749948769518752,061,36,31834,0.3906637065637066,0.3906637065637066,81486.9655541159,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",35906,2185,0.5740377754860004,0.5216314810918339,5673,91910.25272306608,40.739045,-73.982232,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,1968.956992895236,3430.4420113254423,3400.977798102465,12.956885278714788
10011,14.963933085679948,1.9635121234146407,061,36,50984,0.6583949806949807,0.6583949806949807,77436.79933006615,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",49949,1782,0.5745439113569838,0.517525016789124,7361,75864.79463630696,40.742002,-74.000594,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,2337.5280717661203,3202.094121803586,3111.1422858406163,13.000420962265308
10012,16.156708846050893,3.5729786070369336,061,36,24090,0.3232822393822394,0.3232822393822394,74516.92999291772,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",23318,1067,0.5643616205895907,0.518813379287934,5434,72128.92376815506,40.725581,-73.998078,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,3758.1869666286143,1468.5608045414951,1416.307531097969,12.58373023901396
10013,13.722227350642214,4.588758275680279,061,36,27700,0.5522949806949807,0.5522949806949807,50154.35766796883,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",28799,1230,0.5378041133086281,0.4846956841070333,9998,52144.236335012065,40.720107,-74.004928,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,4553.604917385902,745.0176925765359,646.5722362691371,9.133469074961935
10014,16.965253553733763,4.646393053428486,061,36,31959,0.5694795366795367,0.5694795366795367,56119.66355515298,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",30344,1204,0.5856269160973097,0.5285842161290792,4491,53283.74075902131,40.733698,-74.007033,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,3384.0713857677247,2265.675672190984,2155.331541009941,12.318860500305277
10016,13.16508642657625,2.5561745523597432,061,36,54183,0.5321722007722007,0.5321722007722007,101814.78837372291,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",52886,2308,0.5826619844626066,0.526094055466562,11191,99377.60732947067,40.74522,-73.978294,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,1295.1526678523317,4187.877021477946,4154.354604711343,10.608911874216506
10017,16.268695913963562,3.4024141325462782,061,36,16575,0.32013590733590735,0.32013590733590735,51774.88566631932,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",15846,1229,0.5927125312622598,0.5322875557200254,9742,49497.72779900428,40.752347,-73.972417,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,856.7735162443167,5123.328011979681,5089.245651699995,12.866281781417284
10018,15.221025708917137,-0.9809388505105152,061,36,5229,0.32177297297297297,0.32177297297297297,16250.587958607714,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",8806,686,0.5646219920292015,0.5026238743214643,12639,27367.121354656632,40.755329,-73.993127,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,1050.8419506472253,4768.764408025607,4688.3632296300875,16.20196455942765
10019,12.731623198970421,3.0216506168006005,061,36,42870,0.6800227799227799,0.6800227799227799,63042.00574702528,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",45498,1791,0.5695860370124215,0.5123197834008746,9226,66906.58216650703,40.765793,-73.987067,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,1142.0699576582635,6019.66178459066,5944.1579909254,9.70997258216982
10021,14.665331391421182,4.692224076038914,061,36,43631,0.3871030888030888,0.3871030888030888,112711.57803185128,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",44280,2555,0.5489958790005377,0.49808120042862,5279,114388.13401596056,40.769159,-73.95863,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,2327.468976489694,7326.451270411682,7291.505748320007,9.973107315382268
10022,15.209533600529412,3.454353636543167,061,36,31924,0.43637027027027026,0.43637027027027026,73158.05446651431,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",31130,1526,0.5781013042911844,0.5185030252776949,12145,71338.49879534489,40.758555,-73.967817,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,1113.830631075794,5914.91724597602,5879.622828351238,11.755179963986244
10023,13.90534698509516,3.5670243076478,061,36,60998,0.4905050193050194,0.4905050193050194,124357.54497767646,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",62541,2429,0.5733190442359206,0.5202380912438076,4462,127503.2824100604,40.775921,-73.982607,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,2145.2179484073713,7205.681895071165,7131.40068704382,10.33832267744736
10024,12.765190576347704,3.328608431277797,061,36,59283,0.857849806949807,0.857849806949807,69106.5026998003,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",58102,2182,0.5577454827363051,0.5095803136772822,3711,67729.8048321407,40.798452,-73.974414,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,4678.963632422584,9807.115567016312,9732.738605549808,9.436582145069908
10025,11.497007598084256,2.911356686631882,061,36,94600,0.7516281853281853,0.7516281853281853,125860.10190489938,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",92251,2905,0.5250434383729251,0.4894528536476953,3890,122734.88647810648,40.798601,-73.966623,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,4815.1058253201145,10014.64305736693,9948.12582812466,8.585650911452374
10026,10.38258864402148,0.2607277911645876,061,36,34003,0.3323339768339768,0.3323339768339768,102315.74972843291,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",38585,1697,0.4513596593727264,0.4120595543286809,1017,116103.08511812442,40.80238,-73.952681,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,5610.356189155205,10835.159717038769,10780.332735246677,10.121860852856893
10027,11.716935855543625,1.624652065981314,061,36,59707,0.8714640926640926,0.8714640926640926,68513.43675844849,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",64988,2089,0.4621809393997228,0.43567361775174895,2102,74573.35367809553,40.811819,-73.953224,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,6561.325441093237,11786.170945454556,11726.046895234953,10.09228378956231
10028,12.480742113858035,2.465980362600824,061,36,45141,0.31416911196911196,0.31416911196911196,143683.76228035463,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",46768,2159,0.5604429127985764,0.5082462313728945,3483,148862.50181271185,40.776426,-73.953493,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,3181.463826456816,8242.077370435078,8205.912199703298,10.014761751257211
10029,7.136294163855171,3.0802133415830237,061,36,76003,0.8250752895752895,0.8250752895752895,92116.4419299514,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",76713,2142,0.4186686172355248,0.3795651004461611,2045,92976.96945873664,40.791698,-73.943876,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,4986.671559758117,10116.531326421398,10077.36220896489,4.056080822272147
10030,11.236033769616949,NA,061,36,26999,0.2789440154440154,0.2789440154440154,96790.0313509997,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",31060,1606,0.4291702314744124,0.3897932651224806,504,111348.5082322327,40.818267,-73.942856,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,7563.038237683889,12787.521680031829,12732.97026135581,NA
10031,8.828799711316078,3.1285701420119896,061,36,56438,0.6507891891891892,0.6507891891891892,86722.39941526297,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",59586,2618,0.4351741291895428,0.3945594888507423,1551,91559.60330908003,40.825294,-73.950056,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,8063.520233430809,13282.24446193373,13219.05136994399,5.7002295693040885
10032,9.805481243004863,3.3652910216036025,061,36,57331,0.6574679536679536,0.6574679536679536,87199.68734621299,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",63214,2726,0.42681027953640416,0.3898046757177187,1523,96147.65198415356,40.838824,-73.942846,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,9685.3779575737,14905.650959502344,14842.782710358058,6.44019022140126
10033,10.489077291725328,-0.5096847881042912,061,36,53926,0.6045409266409266,0.6045409266409266,89201.57035460712,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",58349,2089,0.4416643047578788,0.4027985875923744,1907,96517.86575345793,40.850538,-73.933863,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,11169.686654323075,16394.07271727243,16333.136438400465,10.99876207982962
10034,10.896840502882688,2.6209056646282916,061,36,38908,1.1263258687258688,1.1263258687258688,34544.176850003285,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",42399,1894,0.43151772063643495,0.391498001648896,1256,37643.635094666635,40.86723,-73.924415,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,13189.411266528998,18414.480085929255,18353.92457908488,8.275934838254397
10035,6.009058942599433,4.031836912815185,061,36,33969,1.396222393822394,1.396222393822394,24329.218719235796,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",36048,1886,0.40607690359834386,0.36589494128250394,1193,25818.236521269748,40.795652,-73.929731,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,6110.162282517458,11130.509189337074,11101.31696830918,1.9772220297842473
10036,13.930711021441356,4.053916985559055,061,36,24711,0.44328494208494207,0.44328494208494207,55745.18250896257,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",28487,1554,0.5648256883306096,0.505396912517751,11883,64263.40553327736,40.75928,-73.989909,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,820.3014025777609,5258.079379103021,5181.550228074216,9.876794035882302
10037,11.214320054844203,2.009999090130179,061,36,17416,0.26398532818532816,0.26398532818532816,65973.3634430368,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",20462,1103,0.41899163109325654,0.3810135477633372,378,77511.88348480816,40.812984,-73.937285,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,7260.072996014685,12460.653358586756,12413.328599536108,9.204320964714023
10038,16.498395586266337,3.5519355879712275,061,36,20300,0.2975895752895753,0.2975895752895753,68214.75510439737,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",23311,939,0.5437451241869691,0.49013007601615943,3647,78332.71705608901,40.70932,-74.002532,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,5583.78675070273,494.6898705782653,631.0371542973953,12.94645999829511
