zip,post_net,post_bus,post_pop,post_temp,post_perm,pre_net,pre_bus,pre_pop,pre_temp,pre_perm,post_pct_change,pre_pct_change,county,state,2010 Population,area,land_area,density,CBSA,MsaName,MetroShort,2019 Population,MOE_2019,wfh_wage,wfh_emp,estab_count,density2019,lat,lon,cbd_lon,cbd_lat,CityHallLat,CityHallLon,GoogleEarthLat,GoogleEarthLon,dist_to_cbd,dist_to_city_hall,dist_to_google
60189,-1.1633721124037468,0.730816077953715,-1.6297209906996897,-1.6297209906996897,-0.993366445548185,-3.5567852261742057,-6.090133982947625,-4.689822994099803,-4.689822994099803,-2.620087336244542,11.657628449305072,1.1215703303862816,043,17,30472,10.542312355212356,10.190994208494208,2990.0909937326373,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",29999,737,0.48051031050788146,0.4323703701986268,821,2943.677465246305,41.839981,-88.117716,-87.626099,41.878201,41.883484,-87.632337,41.878114,-87.629798,40981.08766283028,40531.13178867253,40675.09212731383
60190,3.551648351648352,19.26605504587156,3.2641758241758243,3.2641758241758243,3.3934065934065933,1.7406593406593407,14.067278287461772,1.2501098901098902,1.2501098901098902,1.9692307692307691,13.95584131469462,1.4244829328889306,043,17,10663,4.722380694980695,4.644561776061776,2295.803245627489,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",11375,377,0.4486840579957275,0.3972120501610547,327,2449.100808310296,41.871796,-88.157034,-87.626099,41.878201,41.883484,-87.632337,41.878114,-87.629798,44014.277954402634,43509.10533678377,43707.58702773589
60191,-0.8415947507310463,-3.427004797806717,-0.7353255830539905,-0.7353255830539905,-0.5919691890735326,-3.031167534412667,-0.9595613433858808,-4.002567577205619,-4.002567577205619,-1.9185507453106057,13.132291119857896,2.0988624488030134,043,17,14310,5.736962934362935,5.602739382239382,2554.107736183934,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",14021,124,0.41508649018540344,0.3479158023098224,1459,2502.5258259283673,41.966306,-87.980851,-87.626099,41.878201,41.883484,-87.632337,41.878114,-87.629798,30976.84500945104,30301.974211503875,30689.497812256915
60192,3.0387276136290167,9.43661971830986,2.183358117281955,2.183358117281955,2.999935346220987,2.94821232301028,1.267605633802817,3.59087088640331,3.59087088640331,3.3943233982026246,15.72659859409452,-1.159466418083656,031,17,16343,10.628969884169884,10.548142857142857,1549.372265937132,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",15467,565,0.47168198232208614,0.4138559002645625,710,1466.3244714709429,42.063272,-88.203662,-87.626099,41.878201,41.883484,-87.632337,41.878114,-87.629798,52052.21530137227,51344.62196647162,51775.09777142259
60193,-1.9346213993845536,2.334823646299056,-2.9158048731271755,-2.9158048731271755,-1.8110275942087473,-2.055692882005751,-3.725782414307005,-2.660798062856278,-2.660798062856278,-1.495737274882712,14.279456813740149,0.23968589313252017,031,17,39188,9.166567953667954,9.137535135135137,4288.683919727599,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",39646,1078,0.4432147796211819,0.3856201397807679,2013,4338.806846012054,42.009666,-88.096644,-87.626099,41.878201,41.883484,-87.632337,41.878114,-87.629798,41618.64413309498,40928.50071976528,41335.52537275512
60194,-1.9820742637644049,3.1578947368421053,-2.789244558258643,-2.789244558258643,-1.884763124199744,-2.3047375160051216,-2.631578947368421,-3.433546734955186,-3.433546734955186,-2.227912932138284,16.86170633226132,0.6309355686882866,031,17,19777,3.688581081081081,3.6199003861003862,5463.410008722695,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",19525,925,0.4430927738052442,0.3852346415999367,950,5393.794833408031,42.03482,-88.110285,-87.626099,41.878201,41.883484,-87.632337,41.878114,-87.629798,43709.950534918746,43001.618149625545,43433.23700124403
60195,-11.792828685258964,-1.056338028169014,-15.982071713147407,-15.982071713147407,-12.549800796812749,-9.342629482071713,1.056338028169014,-11.358565737051794,-11.358565737051794,-10.737051792828684,20.228172454661433,-0.3906401338914528,031,17,4769,1.9778212355212357,1.9778212355212357,2411.239152634124,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",5020,639,0.45733394012124023,0.39975269090016935,568,2538.146476456973,42.074962,-88.086284,-87.626099,41.878201,41.883484,-87.632337,41.878114,-87.629798,43932.913655109645,43191.593313466365,43672.703270975995
60201,-6.74243147741381,-6.87247335538405,-6.84103715022443,-6.84103715022443,-5.8757520771655045,-7.045649890172859,-1.323042998897464,-8.397239996179925,-8.397239996179925,-6.460700983669182,14.013548992155778,-1.6887978058756632,031,17,43125,5.704537451737452,4.724581853281853,9127.791906080309,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",41884,906,0.4796667130649875,0.4425945114552764,2721,8865.123158127944,42.05614,-87.69224,-87.626099,41.878201,41.883484,-87.632337,41.878114,-87.629798,20550.6532853692,19849.141561309458,20480.59469766552
60202,-5.134085557899887,-0.07680491551459294,-6.5266183530562945,-6.5266183530562945,-4.100541234749105,-3.039476500626854,3.686635944700461,-3.8864935938598903,-3.8864935938598903,-2.825428859737639,13.600944010206106,-0.1599931196681923,031,17,31361,3.617084555984556,3.0552328185328186,10264.684187000896,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",32703,908,0.4625356559284019,0.4262053058603894,1302,10703.93058153408,42.030355,-87.685549,-87.626099,41.878201,41.883484,-87.632337,41.878114,-87.629798,17638.259533356395,16932.624148149,17564.62153182175
60203,3.707073004321128,0,2.0582215146690923,2.0582215146690923,2.524448487605185,0.886968387536957,0,0.81191721628383,0.81191721628383,1.455537866727314,12.661197413370552,-2.9128022067449124,031,17,4523,0.6816166023166024,0.6816166023166024,6635.695176185164,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",4397,475,0.4712758104818093,0.43463696787322903,120,6450.840523919118,42.049045,-87.717453,-87.626099,41.878201,41.883484,-87.632337,41.878114,-87.629798,20466.40852564202,19730.789861436428,20364.32377436835
60302,-3.096141682479443,0.2652519893899204,-4.075901328273244,-4.075901328273244,-2.511068943706515,-2.387729285262492,0.9946949602122016,-3.1173308032890574,-3.1173308032890574,-2.043010752688172,11.357103045244523,-3.212138347194992,031,17,32108,3.013049034749035,3.013049034749035,10656.315124547704,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",31620,470,0.4740575027177608,0.432025699512793,1508,10494.352941266923,41.894611,-87.789713,-87.626099,41.878201,41.883484,-87.632337,41.878114,-87.629798,13681.846714104233,13100.528969536525,13379.437963031492
60304,-0.10684962321448656,10.416666666666668,-1.115172646496457,-1.115172646496457,-0.03936565065796873,-1.5465077044202002,0,-1.580249690698459,-1.580249690698459,-1.5971206838375884,9.972157886792273,-3.1250201598463514,031,17,17231,1.5324992277992278,1.5324992277992278,11243.725078246778,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",17782,420,0.4779946240743877,0.4379905190579127,576,11603.268489430922,41.872389,-87.789483,-87.626099,41.878201,41.883484,-87.632337,41.878114,-87.629798,13558.087063650584,13083.472139811043,13251.37996201295
